0.551207144,3.151,440.8,10.4422
0.553280956,3.185,442.5,10.5009
0.558222619,3.135,440.6,10.4892
0.565450947,3.15,433,10.5009
0.568666477,3.173,433,10.5889
0.56924916,3.216,428.3,10.5596
0.570190444,3.218,428.9,10.5772
0.573230152,3.171,428.7,10.5009
0.575175429,3.182,428.4,10.4422
0.568828214,3.216,431.3,10.5009
0.562239964,3.228,432.3,10.6652
0.566861289,3.25,429.3,10.7238
0.569443654,3.279,424.9,10.8235
0.570939195,3.282,426.8,10.8705
0.571820677,3.26,426.3,10.8529
0.574646592,3.285,425.4,10.8059
0.575175429,3.292,428.5,10.8529
0.570939195,3.283,431.1,10.9115
0.574613572,3.239,430.3,10.9702
0.572540937,3.218,431.3,10.8822
0.575572695,3.236,428.8,10.7414
0.573295878,3.218,430.9,10.7473
0.56957339,3.229,433.6,10.9115
0.569119572,3.235,435.3,10.8881
0.56567485,3.29,437.5,10.7942
0.564429644,3.323,437.8,10.7238
0.562429696,3.325,442.4,10.7825
0.561639989,3.332,443.1,11.3163
0.562176748,3.364,442.8,11.4865
0.560318261,3.366,440.5,11.5686
0.559440559,3.371,440.7,11.5744
0.556947925,3.344,443,11.7211
0.551724138,3.343,451.6,12.6245
0.551237528,3.291,451.8,12.5541
0.551785025,3.279,448.2,12.296
0.552242103,3.253,451.8,12.2902
0.553648544,3.237,445.8,12.1728
0.557103064,3.199,445.3,12.2902
0.557103064,3.195,441.8,12.6421
0.555401277,3.186,443.5,12.7947
0.555277917,3.177,445.1,12.8651
0.55533959,3.17,443,12.6069
0.55463117,3.141,443.8,12.7419
0.555617291,3.149,443.1,12.7301
0.556885894,3.145,442.4,12.2315
0.559847721,3.154,436.8,12.4544
0.554508151,3.107,440.5,12.2315
0.545018531,3.072,448.1,12.4075
0.542829226,3.055,444.2,12.3488
0.54206418,3.047,445.5,12.5131
0.542829226,3.075,450.3,12.6539
0.544484373,3.09,450.8,13.0117
0.544751321,3.071,452.5,12.9355
0.54365554,3.052,454.9,13.1701
0.549692172,3.109,455,13.0587
0.548696845,3.102,451.9,12.9061
0.548215558,3.087,455.8,12.4955
0.553648544,3.109,461.4,12.3488
0.553066755,3.134,465.5,12.5659
0.554815801,3.095,470.6,12.2608
0.556018905,3.081,469.9,12.7008
0.552547243,3.028,478.5,12.7008
0.558253782,3.019,472,12.6011
0.563158191,3.055,469.6,12.6715
0.562113547,3.118,472.6,12.9941
0.565995019,3.13,469.1,13.0587
0.565482922,3.132,475,13.1115
0.567665758,3.145,478.3,13.393
0.566925563,3.145,475,13.4048
0.569833039,3.185,472,13.3754
0.568569479,3.187,472.2,13.3637
0.567472478,3.173,470.8,13.2229
0.561987187,3.183,479.9,13.0352
0.568052715,3.177,475.1,12.8181
0.569378808,3.161,481.3,12.7771
0.572672088,3.182,481.7,12.9648
0.570385581,3.217,477.3,13.1173
0.56924916,3.274,477.7,12.8475
0.565418975,3.288,469.8,12.7712
0.570060426,3.29,479.8,12.9589
0.571004397,3.289,477.8,12.8357
0.566540139,3.26,470.5,12.5483
0.563824989,3.289,467,12.472
0.565387007,3.24,473.1,12.1963
0.565195275,3.239,470.9,12.12
0.560318261,3.307,478.8,12.4016
0.563316809,3.368,476.9,12.296
0.560821042,3.394,479.5,12.5013
0.563983983,3.4,473.7,12.3254
0.564844103,3.389,471.8,12.4955
0.566540139,3.403,464.6,12.7888
0.562936276,3.447,468.9,12.8475
0.564844103,3.465,466.9,13.1349
0.571265353,3.49,462.8,13.4341
0.573295878,3.496,465.3,13.4106
0.573558933,3.474,466.8,13.3344
0.573624735,3.508,473.3,13.1173
0.574382539,3.521,472.1,13.0939
0.574118728,3.511,474.6,13.1701
0.575274694,3.526,473.8,13.305
0.576402098,3.508,474.1,13.2464
0.582580833,3.459,485.2,13.8213
0.581598232,3.437,492.8,13.7568
0.582309439,3.515,491.9,14.2554
0.582139946,3.498,497.6,14.1791
0.580855019,3.482,500.9,14.1381
0.580147357,3.493,498.3,14.2261
0.58045043,3.433,499.7,14.4021
0.583294447,3.415,496.3,14.5487
0.577834277,3.424,505.4,14.801
0.58163206,3.435,505.8,14.7071
0.578034682,3.443,498.7,14.7012
0.577834277,3.41,509.8,14.7364
0.576834333,3.401,503.6,14.754
0.574250603,3.419,507.6,14.7658
0.574151691,3.382,517.5,14.8714
0.576236026,3.391,521.7,14.9124
0.570548297,3.374,527.5,14.8772
0.569735643,3.409,533.5,15.0708
0.563285079,3.421,534.4,15.1823
0.565195275,3.407,525.5,15.194
0.564111243,3.364,512.8,15.1354
0.566411781,3.365,509.4,15.106
0.56423856,3.35,509.4,15.0532
0.567601317,3.336,510.2,15.5284
0.57032052,3.345,498.6,15.7572
0.573690551,3.379,501.4,15.722
0.575373993,3.367,510.1,15.6692
0.576501787,3.339,509.3,15.7924
0.576834333,3.331,505.3,15.7513
0.578871201,3.327,514.2,15.7337
0.582580833,3.312,523,15.7807
0.580080051,3.32,523.3,15.6047
0.580922505,3.299,523.5,15.2644
0.58034937,3.335,517.6,15.4228
0.573065903,3.335,540.3,15.6281
0.568698817,3.291,541,15.6457
0.56999544,3.283,531.5,15.3466
0.564971751,3.264,546.6,15.3172
0.566668556,3.255,555.9,15.3114
0.566443865,3.279,549.8,15.3114
0.566925563,3.298,554.3,15.5988
0.568278684,3.28,553.9,15.8393
0.563189908,3.266,557.1,15.634
0.565387007,3.272,569.3,15.4287
0.565706851,3.261,561.4,15.0063
0.56724715,3.268,550,15.0767
0.568375583,3.335,565,15.329
0.564716512,3.353,560.8,14.9007
0.559503161,3.366,566.2,15.018
0.560161326,3.378,565.6,14.7423
0.560381059,3.42,570.5,15.6457
0.561639989,3.471,567.8,16.0329
0.565706851,3.477,566.5,16.4729
0.565387007,3.48,576.3,16.4964
0.562113547,3.473,576.1,16.3497
0.563697858,3.498,569.4,17.0361
0.561703084,3.515,579.4,16.6548
0.56740808,3.491,578.5,16.6137
0.572246066,3.482,577.3,16.7369
0.573558933,3.494,555.8,16.731
0.574250603,3.502,557.8,17.0126
0.574382539,3.486,564.4,17.2179
0.573328747,3.47,551,17.042
0.573986913,3.495,546.8,17.259
0.575937338,3.495,554.3,17.1006
0.574547544,3.503,546.8,17.4819
0.574811749,3.51,554.9,17.4467
0.574118728,3.458,552.4,17.7694
0.573295878,3.437,556.3,17.9278
0.572737686,3.444,560.9,18.0334
0.573723465,3.43,562.8,18.3854
0.570678537,3.467,555.9,18.2915
0.573065903,3.488,565.9,18.4616
0.574943943,3.52,561.4,18.62
0.570125428,3.492,569.8,17.9688
0.571787981,3.512,570.6,18.2152
0.56980057,3.554,577.3,17.611
0.569930468,3.586,572.4,17.699
0.571526547,3.581,562.5,17.6931
0.575937338,3.604,559.9,17.3939
0.575440212,3.624,550.2,17.0126
0.575804687,3.644,552.9,16.9246
0.579105861,3.671,547.8,17.5054
0.577200577,3.699,546.2,17.4233
0.572606505,3.659,558.3,17.6227
0.572246066,3.673,554.2,17.5347
0.569022419,3.659,562.3,17.5875
0.569281567,3.666,562.5,18.3267
0.56924916,3.667,562.8,18.227
0.572409845,3.667,559.8,18.1448
0.572246066,3.645,558.8,18.6611
0.576269233,3.654,558.4,18.8019
0.57382223,3.643,568.9,19.1949
0.572540937,3.637,575.5,19.3005
0.573493147,3.718,572.8,19.5704
0.576501787,3.756,582,19.4413
0.572409845,3.773,597.5,19.3592
0.57530779,3.774,592.5,19.3709
0.574745675,3.809,597.6,19.4883
0.569833039,3.843,595.4,19.541
0.56999544,3.845,597.7,19.852
0.570548297,3.882,604.3,19.4237
0.573558933,3.887,590.4,19.236
0.573624735,3.892,598.1,18.3912
0.5717226,3.867,602.8,18.6846
0.571363273,3.872,607.4,18.3619
0.570548297,3.931,596.8,18.7608
0.571037003,3.954,600.1,18.7256
0.564971751,3.954,622.9,18.9955
0.560852496,3.931,621.8,18.5966
0.557817817,3.925,649.9,18.4264
0.562239964,3.933,622.3,18.708
0.561230217,3.936,643.5,19.3357
0.559190292,3.931,629.4,19.0659
0.559377972,3.981,639.8,19.1832
0.560443872,3.987,648.5,19.148
0.555062167,3.991,643.8,18.6611
0.547765118,3.964,646,18.3326
0.547705116,3.947,646,18.6728
0.543389665,3.982,678.8,18.6963
0.542534722,4,675.3,19.0072
0.539869352,4.021,681,19.4883
0.53783682,4.011,688.2,19.3123
0.538213132,4.006,689.3,18.6552
0.535561268,4.028,711.4,18.4088
0.53633682,4.006,719.3,18.2446
0.531321396,4.057,724.3,17.0361
0.528122524,4.071,725.6,16.8249
0.532028091,4.032,726.7,17.1827
0.529604915,3.99,700,16.778
0.531236719,4.054,697.8,17.0772
0.52759312,4.037,692.6,16.9305
0.532481363,4.001,667.5,17.259
0.529969792,3.93,665.3,17.5289
0.531943188,3.927,676,17.6345
0.535417894,3.889,650.8,16.7193
0.533788833,3.885,660.6,17.2003
0.53783682,3.884,663.5,17.0537
0.537692225,3.891,650.8,16.9246
0.530588423,3.92,663,16.5257
0.534816558,3.96,654.2,16.0036
0.536049317,3.997,639.6,15.6633
0.531349628,3.955,647.8,15.5753
0.533988359,3.942,645.7,15.6516
0.537692225,3.993,639.6,14.9007
0.538880207,4.001,636.3,14.6074
0.542211137,3.941,633.4,15.7161
0.543094553,3.931,616.6,15.5049
0.542976598,3.915,613,16.0036
0.545523976,3.86,570.9,16.426
0.542534722,3.889,567.6,16.4494
0.540745147,3.939,585.4,16.3673
0.540365287,3.934,589.9,16.426
0.543035569,3.965,574.3,16.1033
0.542829226,3.97,584.5,16.1737
0.541829215,4.008,595.3,16.4377
0.546836551,4.036,588.8,16.731
0.549934008,4.068,591.8,16.9246
0.548155457,4.082,594.5,16.8425
0.548757065,4.095,588.3,16.5492
0.549752611,4.09,589.3,16.602
0.547135744,4.073,607.4,16.5961
0.541184111,4.08,625.1,16.4905
0.542799761,4.078,633.4,16.4377
0.54200542,4.074,631.5,16.4318
0.54525627,4.122,628.7,15.8393
0.544543672,4.117,643,15.4463
0.540423692,4.078,638.7,15.018
0.543006082,4.08,633.4,15.2644
0.541653125,4.054,651,16.0447
0.545077946,4.08,660.6,15.4756
0.542358173,4.041,670.3,15.1354
0.543832935,3.989,674.1,15.6751
0.549782836,3.985,652.5,15.6927
0.547585149,4.001,642.6,15.8393
0.542976598,3.998,652.8,16.3673
0.541096261,3.984,638.4,16.3145
0.537865749,3.956,629.1,16.1972
0.54007345,3.956,624.3,15.9567
0.543596434,3.953,619.7,16.4084
0.539257981,3.981,634.2,16.4788
0.538271073,3.945,643.9,16.4964
0.53633682,3.93,644.3,16.4905
0.535446562,3.922,646.3,16.1327
0.532907008,3.929,657.3,15.1002
0.532793436,3.926,650.9,15.4228
0.529773257,3.957,645.5,15.106
0.524163958,3.925,652.7,14.9242
0.524603924,3.908,657.9,15.0298
0.524218914,3.902,651.8,15.3466
0.525017063,3.93,659.4,15.37
0.528066748,3.926,646.5,15.1236
0.529044546,3.972,642.1,15.0356
0.529576868,4.003,636.8,15.2527
0.527983105,3.979,634.3,15.018
0.527370531,3.942,638.1,15.4346
0.530307048,3.914,623.4,15.9684
0.531067446,3.909,615.2,16.0153
0.528010983,3.864,637.3,16.0271
0.529408651,3.813,633.4,16.0095
0.528178313,3.824,631.8,16.1033
0.529801325,3.814,631.3,16.1033
0.530054066,3.792,632,16.1561
0.528122524,3.797,623.3,16.1561
0.52664841,3.823,624,15.8804
0.524851729,3.802,629.1,15.9625
0.525099769,3.768,635.6,15.7631
0.524328859,3.747,635.5,15.8628
0.52443885,3.748,635.9,16.0153
0.527927357,3.784,648.2,15.9215
0.530729222,3.823,643,15.986
0.533105875,3.817,625.9,16.3908
0.535991853,3.787,619.8,16.5198
0.536049317,3.799,597.7,16.3204
0.533589456,3.831,596.8,16.602
0.53287861,3.789,598.8,16.0153
0.529829395,3.793,583.8,15.8276
0.531914894,3.79,588.3,15.6223
0.531801744,3.825,596.9,15.5753
0.531490832,3.79,581.9,15.5343
0.529773257,3.773,585.3,15.6927
0.525845296,3.757,593.3,15.6927
0.526371197,3.695,598.5,15.4228
0.526260394,3.664,598.6,15.5343
0.527815898,3.66,600.6,15.81
0.529296565,3.675,612.6,15.6868
0.532850216,3.683,611,15.6164
0.534102441,3.698,607.3,15.5577
0.529885545,3.699,604.6,15.9097
0.529745193,3.717,583.9,15.9684
0.530054066,3.705,575.9,16.2793
0.532141337,3.707,582.6,16.4084
0.534730763,3.728,582.8,16.2207
0.535446562,3.756,585.3,15.9567
0.539199827,3.803,581.6,16.1327
0.539432517,3.805,581.9,16.1033
0.53783682,3.808,587.9,16.1913
0.538793103,3.824,599.3,16.25
0.537258905,3.829,604.9,16.25
0.534587833,3.802,599.2,16.2911
0.535360565,3.811,599,16.2911
0.532566438,3.831,608.3,16.25
0.530785563,3.832,600.4,16.3556
0.533788833,3.873,590.8,16.3087
0.533817328,3.872,594.8,16.4553
0.532481363,3.883,600.6,16.8073
0.528848696,3.858,605.5,17.0126
0.526592944,3.816,609.1,17.1945
0.525651808,3.791,613.3,17.0713
0.524218914,3.753,615.6,16.9246
0.523999162,3.716,627.5,16.8718
0.524026621,3.732,623.8,17.0126
0.526011257,3.756,637.6,16.954
0.527120342,3.785,632.5,16.9129
0.524796641,3.744,634.3,16.8542
0.524934383,3.744,625,16.8836
0.52496194,3.743,643.3,16.3966
0.523176729,3.716,637.5,16.3966
0.5260666,3.725,635.5,16.4025
0.52742616,3.718,630.3,16.514
0.529352602,3.726,632,16.4318
0.529436679,3.752,628,16.2735
0.527537455,3.731,631.5,15.9215
0.527231507,3.717,632,15.9449
0.526482047,3.717,636.3,16.074
0.522193211,3.716,639.7,16.074
0.522029651,3.74,631.6,15.9391
0.517651931,3.693,647.8,16.1209
0.516129032,3.718,650.8,16.074
0.512111435,3.698,649.6,16.074
0.513953847,3.716,646,16.0564
0.508854061,3.691,658.3,16.3087
0.505152556,3.662,655.8,16.0975
0.505203597,3.666,655.5,16.1913
0.506611277,3.671,653.8,16.2735
0.508465958,3.684,641,16.426
0.509113125,3.708,642.2,16.5081
0.511849312,3.723,634.4,16.4964
0.510960094,3.742,639.9,16.5668
0.507382414,3.735,639.6,16.8894
0.508285046,3.743,638.4,16.819
0.509761941,3.778,635.3,16.7076
0.512242598,3.792,625.1,16.8777
0.513347023,3.825,625.5,16.8953
0.507975211,3.86,632.1,17.0185
0.508879955,3.857,630.1,17.3235
0.509969912,3.869,627.8,17.4819
0.510256149,3.885,630.6,17.5113
0.509865905,3.886,630.6,17.3939
0.511692166,3.886,634.3,17.5641
0.511012315,3.923,636.8,17.916
0.509528177,3.949,644.7,18.2622
0.510464523,3.953,646.3,18.3619
0.510568774,3.959,646.3,18.6846
0.506688285,3.936,650.1,18.6846
0.512636489,3.947,636.9,18.4382
0.514668039,3.93,631.7,18.4734
0.51810787,3.978,615.7,18.4558
0.516102395,3.972,619.1,19.3416
0.515623389,4.002,622.4,18.7725
0.517651931,4.018,621,19.1187
0.513848209,4.016,621.2,19.0541
0.510516643,4.057,635.6,18.9779
0.508802279,4.054,636.1,19.06
0.509865905,4.037,634.8,19.0365
0.507639982,4.039,632.3,18.8547
0.506508636,4.06,637.3,19.2008
0.506611277,4.049,635.8,19.0424
0.506021658,4.021,642.4,19.0483
0.504566325,4.02,656.3,19.1773
0.508078447,4.039,658.3,19.0835
0.509190896,4.072,656.5,18.9485
0.510204082,4.088,655.9,18.9016
0.510334269,4.118,653,18.6552
0.509450303,4.108,647.7,18.5848
0.509190896,4.1,663,18.7667
0.508285046,4.089,667.6,18.8723
0.508414256,4.065,657.7,18.9955
0.510230114,4.032,658.3,19.1245
0.507408159,4.025,663.6,19.2771
0.507588447,4.028,661.4,19.3416
0.51072523,4.044,670.3,19.5352
0.512741629,4.087,676.8,19.3592
0.513294323,4.101,671.7,19.1539
0.513584305,4.115,674.4,19.1245
0.50955414,4.094,679.4,18.0392
0.512058989,4.044,679.4,18.2446
0.512689054,4.049,669.6,18.1566
0.512452598,4.063,681.6,17.3177
0.511352015,4.061,668.6,18.227
0.511639806,4.051,688.8,18.1214
0.511195174,4.081,687.6,18.2915
0.509320566,4.048,693.6,18.4792
0.509320566,3.996,697.9,18.4792
0.509891903,3.966,671.4,18.6376
0.509164969,3.96,680.3,17.6873
0.510516643,3.953,674.4,17.8046
0.514562108,3.95,652.8,17.6814
0.520318435,3.919,644.9,18.4499
0.51786639,3.94,647.6,18.62
0.517464424,3.931,658.6,18.4851
0.518591505,3.926,661.1,19.06
0.517705529,3.949,650.6,19.3123
0.517357339,3.93,660.9,19.5352
0.518537724,3.904,653.2,19.0541
0.516689057,3.886,654,18.9016
0.516288915,3.906,656,19.0307
0.515118735,3.904,663.3,19.3357
0.51429747,3.923,663.5,19.4179
0.509865905,3.91,668.2,19.4237
0.508130081,3.918,674.8,19.5645
0.508957655,3.946,673.8,19.6525
0.509658019,3.993,667.3,19.6701
0.507665753,3.999,673.8,20.1218
0.508879955,4.014,674.9,19.9458
0.509813918,4.025,675.6,20.2098
0.509502216,4.047,671.3,20.3271
0.508130081,4.047,673.7,20.6791
0.505586733,4.063,664.2,20.6498
0.506380393,4.085,674,20.3037
0.506021658,4.065,684.6,20.597
0.507511165,4.084,674.8,21.1954
0.508828169,4.102,674.8,21.1895
0.509606075,4.102,671,20.9725
0.506996552,4.118,687.5,21.5591
0.506354752,4.13,687.5,21.5004
0.505152556,4.166,686.1,21.6178
0.503321925,4.213,695.4,21.6295
0.502487312,4.192,700.9,21.565
0.498007968,4.172,698.2,21.342
0.497908783,4.141,699.9,21.5884
0.499350844,4.188,693,21.4124
0.49937578,4.198,702.3,21.5415
0.500150045,4.173,699.4,21.7996
0.499450604,4.159,693.6,21.2951
0.499525451,4.186,695.9,21.7058
0.502234946,4.214,685,21.4066
0.500475452,4.213,691.7,21.1778
0.500250125,4.152,688.4,21.0311
0.500225101,4.146,683.5,20.8141
0.502689388,4.199,683,21.1895
0.502967508,4.222,676.8,21.2716
0.502008032,4.192,699.2,21.5591
0.50185687,4.204,698.8,21.4124
0.502739933,4.192,695.7,21.2658
0.501378792,4.203,690.9,21.3831
0.504948495,4.207,676.4,21.389
0.504846527,4.207,681,21.5826
0.505229121,4.26,680.3,21.4183
0.50349932,4.293,682.3,21.4242
0.505714575,4.296,672.1,21.7527
0.506354752,4.304,667.6,21.9345
0.506457331,4.297,671.7,21.2071
0.507382414,4.309,663.7,20.3095
0.506329114,4.331,669.1,20.8551
0.503397936,4.371,671.3,20.8375
0.503981453,4.359,664.4,20.6205
0.504133898,4.373,665.9,20.8845
0.504184733,4.383,665.4,20.9431
0.504770077,4.392,666.6,21.5591
0.506124102,4.388,663.1,21.5591
0.504872015,4.405,670.9,21.5298
0.504515413,4.44,681.8,21.2658
0.50205844,4.45,681.3,21.2482
0.50168063,4.475,680.3,20.5618
0.501907248,4.468,680.9,20.5794
0.505586733,4.52,669.4,20.4151
0.507588447,4.57,658.6,20.3682
0.507794648,4.556,663.6,20.6733
0.506508636,4.597,657,20.6205
0.506816684,4.658,660.6,20.6498
0.507691527,4.638,661.8,20.8845
0.506072874,4.658,655.7,21.0487
0.504210155,4.644,666.2,20.7261
0.502967508,4.622,671.3,20.8551
0.50168063,4.616,664.3,20.9138
0.50168063,4.653,661.8,20.2509
0.50020008,4.647,664,20.3858
0.500525552,4.621,653.9,20.8199
0.500275151,4.594,648.1,20.5677
0.500050005,4.546,653.4,20.773
0.49927605,4.572,658.5,20.2685
0.497685761,4.562,659.4,20.3037
0.495736665,4.513,657.7,20.1512
0.495884161,4.545,653.8,19.6584
0.495810402,4.598,654.5,19.9634
0.497141437,4.637,659.6,19.5352
0.497363971,4.67,665.8,19.4179
0.496253288,4.675,670.1,18.4792
0.493412937,4.61,673.5,18.5379
0.492029128,4.567,671,18.3032
0.49251379,4.615,676.8,18.0686
0.491569582,4.625,676.9,18.1859
0.491110893,4.582,675,17.9219
0.48856752,4.577,674.8,17.042
0.487139517,4.551,683,17.6873
0.487947692,4.558,688.1,18.5086
0.486381323,4.461,683.7,18.4206
0.48564907,4.429,681.7,17.0889
0.484942534,4.431,691.4,17.1886
0.486902327,4.408,675.6,17.4233
0.4884482,4.356,680,17.1006
0.493973523,4.325,668.5,16.866
0.494071146,4.31,675.3,16.8073
0.492902208,4.345,673.9,17.7518
0.49227134,4.335,672,17.9512
0.490918017,4.363,675,17.5993
0.490292214,4.33,678.5,17.7577
0.492319811,4.323,681.8,17.3353
0.494608764,4.348,676.5,17.3939
0.490966222,4.419,684.8,17.3529
0.49424208,4.386,669.5,17.042
0.494119972,4.349,681,17.3939
0.496919102,4.363,677.5,17.6579
0.500801282,4.359,677.5,17.7753
0.503296593,4.33,675.5,17.8222
0.504184733,4.259,660.5,18.0686
0.504897506,4.274,665.5,17.8046
0.50311934,4.281,666.5,17.5993
0.504719124,4.231,667.4,16.8484
0.501781324,4.281,669,16.6489
0.498678502,4.283,668.5,16.7193
0.496302546,4.257,678.3,16.4846
0.497240316,4.269,676,16.3966
0.499525451,4.231,662.9,15.986
0.495613818,4.219,667.9,15.8335
0.49652433,4.233,673.5,16.8894
0.495884161,4.253,681.5,16.8366
0.495540139,4.26,680.5,16.69
0.496770989,4.262,692.3,17.2473
0.495098525,4.229,690,16.5433
0.494217653,4.212,704,16.5726
0.492659375,4.147,710,16.7721
0.493291239,4.09,711.5,16.7193
0.492029128,4.097,721.5,16.4553
0.492853622,4.118,721,17.1827
0.494535384,4.155,717.5,17.4233
0.497809638,4.159,716.5,17.4761
0.501403931,4.15,727,17.6286
0.496968492,4.202,733,17.7049
0.49990002,4.274,730.5,17.611
0.497512438,4.321,742.5,17.9043
0.495147554,4.353,742.4,17.7283
0.494388688,4.366,741.3,17.7753
0.495368306,4.329,740.5,18.6552
0.496031746,4.371,738.9,18.1859
0.493315574,4.39,744,18.1742
0.488495921,4.337,754.8,18.3912
0.48933255,4.334,758.3,17.9219
0.489931899,4.327,740.5,17.0126
0.492198651,4.318,736.5,17.3059
0.490388388,4.305,747,17.1886
0.489572114,4.324,753,17.0009
0.490845727,4.348,742.5,16.69
0.490628986,4.321,748,16.6078
0.489596083,4.336,751,16.5726
0.492174427,4.376,757.5,16.8366
0.490845727,4.399,759.5,17.3235
0.489548147,4.417,769,16.25
0.492174427,4.421,770.5,15.9977
0.490292214,4.387,765,16.0212
0.489045383,4.329,776.5,16.426
0.487281941,4.246,776.8,15.722
0.49227134,4.19,764,15.986
0.487638367,4.2,769.5,15.458
0.487900078,4.158,773.5,15.7513
0.48747197,4.163,779.5,16.2207
0.48709206,4.172,796.9,15.9097
0.484613521,4.177,803.3,15.3172
0.483863163,4.186,792,15.1295
0.480422772,4.229,806.5,14.7658
0.480884828,4.225,798,14.5781
0.478491794,4.173,817.5,13.9914
0.480746118,4.156,818.6,13.7861
0.479041916,4.179,836.8,14.2847
0.475601636,4.145,844.8,13.88
0.474428314,4.119,842.5,14.4607
0.478377344,4.094,843.5,15.241
0.486594326,4.095,804.3,15.3114
0.482951801,4.112,811.9,16.0153
0.487020893,4.143,823,15.8511
0.489093221,4.108,799,15.5753
0.48709206,4.099,798.1,15.9273
0.48801913,4.087,793.4,16.2207
0.484027106,4.055,815.9,15.9273
0.484355323,4.023,813.9,16.514
0.484566555,4.033,815,15.8393
0.485319097,4.041,835.4,15.9625
0.482811896,4.049,834.8,15.7103
0.483278562,4.024,823.5,15.4874
0.480584391,4.101,815.5,15.1178
0.485130743,4.104,804.8,15.417
0.486097608,4.113,792.5,15.3407
0.484050535,4.115,802,15.3759
0.48564907,4.063,815.1,15.458
0.493778392,4.04,807.4,15.2468
0.493412937,4.071,814.7,15.4287
0.492222879,4.171,807,15.1588
0.488591391,4.226,820.5,15.0474
0.491666257,4.271,808,15.0474
0.488519785,4.287,826.1,15.0767
0.490027932,4.306,809.2,14.7834
0.496130185,4.316,806.6,14.754
0.494633229,4.315,803.4,14.6074
0.496401092,4.306,814.2,14.7834
0.500575662,4.286,814.2,14.7658
0.504362738,4.298,807,13.7861
0.504083073,4.298,822.4,13.5221
0.505842481,4.328,824.3,12.8181
0.504846527,4.328,819.1,12.0555
0.504133898,4.328,837.3,10.5009
0.501228009,4.356,836,12.3136
0.501730972,4.355,852.1,12.0262
0.503803718,4.324,845,12.4368
0.503397936,4.324,845.5,11.2166
0.504693651,4.303,868.5,11.727
0.507408159,4.2,875.5,12.1435
0.507253728,4.153,874.1,12.0555
0.507897811,4.131,870.7,12.0672
0.507253728,4.145,889.5,12.6421
0.510751315,4.1,889.5,12.3488
0.509606075,4.089,906.5,11.7856
0.51103843,4.098,909,11.8502
0.511195174,4.052,919,11.7035
0.509476258,4.033,907,11.4689
0.509372453,3.985,892.4,11.3809
0.507382414,3.984,889.6,11.9382
0.511744537,3.965,896.5,12.6421
0.514615068,3.918,878,11.8502
0.509813918,3.942,906.2,11.6566
0.51103843,3.905,903.8,11.7622
0.50566343,3.986,920,11.7622
0.504489961,3.995,927.5,11.8619
0.503981453,3.944,942.9,11.5568
0.502512563,3.988,937,11.4865
0.502234946,4.011,943,11.9558
0.503169971,3.943,939.5,12.4075
0.508828169,3.923,923,12.1963
0.506816684,3.93,916.4,11.9382
0.50942435,3.866,901.4,11.6448
0.510230114,3.88,913,11.3691
0.514668039,3.879,922.8,11.1462
0.513927433,3.881,934.6,11.3515
0.512400082,3.868,938.3,10.8529
0.509761941,3.914,919.5,10.8822
0.509346508,3.948,918.6,10.5302
0.507923608,3.998,920.5,11.2049
0.509943906,3.969,916.1,11.1462
0.512242598,4.005,918.5,10.8939
0.513294323,3.985,941.3,10.2076
0.514906544,4.025,959.2,10.1196
0.509320566,4.018,958.5,10.6006
0.508388409,3.999,959,9.99052
0.508259212,4.039,953.8,10.7649
